TIMESTAMP,TA_F_MDS,VPD_F_MDS,PPFD_IN,LE_F_MDS,H_F_MDS,SW_IN_F_MDS,NETRAD,NEE_VUT_REF,swvl1,stl1,ssrd,strd,lai_hv,evavt,swvl2,swvl4,stl2,stl4,stl3,swvl3,prec_merge
2004-07-24,25.461,5.263,509.687227273,107.242,21.0047,256.493,168.018375,-0.991961,0.4555292191343021,298.33747923912443,6385247.485884577,18341094.724261794,4.67101621741852,-3.7527642251174425e-05,0.4649390354788638,0.4622498909581127,298.3158756758439,298.81995861894086,298.4361198834745,0.4570777325807693,1.25
2004-07-25,26.08,6.905,516.300190476,92.3492,23.5177,256.935,145.004434783,0.314357,0.4515689779657045,298.7089807699181,6781983.67852607,18176500.83778092,4.664205149923469,-3.994967165112824e-05,0.457288730151804,0.4621045835641833,298.51205519264266,298.8130181495114,298.44868232399875,0.4562410414256799,7.25
2004-07-26,26.912,10.247,603.630142857,122.906,33.3965,294.192,186.116458333,-0.905589,0.4405210615327921,299.18852394477364,7411702.761279385,18025694.316282373,4.657188875255327,-4.038388415868578e-05,0.4488889774382403,0.461908100391005,298.80410240566493,298.80676874095934,298.49021852386267,0.4544190344677681,1.875
2004-07-27,26.961,11.06,604.080380952,98.3847,22.4867,296.872,183.45975,-0.581829,0.4276321245128632,299.5796843454195,7540013.892020051,17897543.414629165,4.650371772255185,-5.237452312885183e-05,0.4396360838793328,0.4616461228267672,299.22439672779103,298.80184599865964,298.5730486213253,0.4519215127961666,0.0
2004-07-28,26.35,7.495,522.237,90.1791,27.4024,269.692,158.94575,-0.35632,0.4151513735214791,299.339725661041,7518822.884113808,17591034.35592645,4.643563722512679,-5.3772767075206704e-05,0.4303060027738168,0.4613510003277827,299.2187708325442,298.7984034916961,298.6647879866968,0.4490736819740539,0.0
2004-07-29,27.039,10.992,642.222857143,145.648,30.8741,315.204,193.250833333,-0.348376,0.4049001071267075,299.6151506259419,7064963.839084412,18147424.97092538,4.636686264461626,-4.931113397002869e-05,0.421745466944299,0.4610426198548996,299.2951032455682,298.7969061931284,298.73896975715166,0.4460572577415567,0.625
2004-07-30,26.916,8.956,501.563631579,106.673,23.337,286.397,210.741846154,-1.07011,0.3941046923000325,299.7385342199672,7375787.802062988,17876897.00877622,4.629736380349485,-3.555177616173844e-05,0.4135962096650118,0.4607098447100429,299.46652105577255,298.79679954793124,298.82058834328774,0.4428825097480384,0.0
2004-08-03,26.251,5.47,498.609727273,96.8162,26.4757,266.814,219.022722222,0.384498,0.3790251170844506,299.46811980267483,7286903.765713617,18236407.74693363,4.602211459382551,-4.65186296783056e-05,0.3907839399939669,0.4593249167565874,299.5731190097943,298.8083556214927,299.0828991841159,0.4306516426241194,0.0
2004-08-04,26.154,6.578,520.536652174,106.269,29.0555,263.567,162.480695652,0.15123,0.417151066715492,299.25294918260374,6692677.510545101,18468206.377298243,4.59526157527041,-5.403568474033328e-05,0.3903001342773004,0.4589820655515677,299.3171296796216,298.81366655230994,299.11249267809575,0.4279801074494139,7.125
2004-08-05,26.544,7.658,488.59152381,93.5267,24.5242,270.543,176.881791667,-0.695252,0.4153007827559391,299.6503796127706,7252272.086657279,18291049.12976144,4.588447490022813,-4.974534647758617e-05,0.3926571215495855,0.4586333808380327,299.3913981547444,298.81905853347706,299.12251560449323,0.4254911438189487,0.0
2004-08-06,26.066,6.246,478.503541667,97.043,22.0917,248.822,141.169217391,-0.244203,0.3972933841818784,299.9664821927741,7432420.981758237,18176523.932194624,4.5815700319717605,-5.394406191763766e-05,0.3893319402964457,0.4582245049229975,299.65393993293145,298.82440785656524,299.15819927271826,0.4227046456249793,0.25
2004-08-07,25.568,4.185,412.8844,81.9597,20.779,216.169,144.600916667,0.509448,0.3836113829454357,300.14058275048006,7143632.2899491,18191235.073725183,4.574620147859619,-4.802443085130316e-05,0.3846523360556484,0.4578007800771959,299.8676407290099,298.83119475691086,299.21674322774305,0.4199161505547447,4.75
2004-08-08,25.027,3.763,458.05735,90.6322,16.7562,243.377,141.215916667,0.348242,0.3880228400021024,298.76674353096456,2926756.7987289485,19023442.27161188,4.567667245994932,-6.705807636607172e-05,0.3815913401035422,0.4574388373897622,299.47625818216136,298.83883908464145,299.26743565744016,0.4177212982713293,2.5
2004-08-09,26.502,4.273,334.18445,84.2843,25.6438,227.17,97.1463,0.0879948,0.4034060147821072,298.7859643201514,5459681.670441801,18570537.72442842,4.560783752438789,-3.354404126440831e-05,0.3814264791549369,0.4571471619639913,298.8626638695019,298.84599711027306,299.2193386577772,0.4161486155785208,0.125
2004-08-10,26.12,3.575,419.189409091,89.2537,27.122,215.354,146.373791667,-1.131,0.4293646739956617,298.5512534770751,5695180.465077948,18570145.119395424,4.554042093252283,-3.187491245095332e-05,0.3850711877236595,0.4568199551681721,298.755588768546,298.8520161651993,299.156698862537,0.4144196060009564,0.125
2004-08-11,24.187,1.424,255.296,42.8509,6.41075,141.763,77.6784347826,0.0118694,0.4520351347772198,298.23283272021814,4846695.885565049,18880718.794910345,4.547098244645231,-4.070655583861376e-05,0.4001017876015298,0.4564972560834783,298.59734798123253,298.8567213512968,299.08981877765393,0.4129105380805942,5.75
2004-08-12,25.074,3.197,340.213052632,65.7754,20.0733,207.265,118.552875,0.0266829,0.4651499785596524,297.9509460655051,4932540.574166912,18728688.269485395,4.540145342780544,-4.0399818562632814e-05,0.4288382742932131,0.4561838375805138,298.2568980954946,298.8600316182159,298.9966954935748,0.4119876959780664,14.375
2004-08-15,25.281,2.625,365.313952381,67.7822,11.2381,195.055,112.128875,0.0583799,0.4325497800558806,299.48836278008054,6665863.709305967,18672037.67266519,4.519497879864661,-5.101611519236454e-05,0.4257475684175067,0.4550791831952763,299.3296631089733,298.86242900224744,298.902463210666,0.4093723586068223,0.0
2004-08-16,25.513,2.977,422.5501,80.9732,23.6705,216.192,182.233,0.608397,0.4397820834591528,298.893932950769,5565721.136299334,18535272.55469974,4.510676989174349,-3.793396955182458e-05,0.4260400072733364,0.4547270514085275,299.0412055943975,298.86318405024315,298.9363296119013,0.4083530959074926,0.375
2004-08-18,26.352,5.382,461.71515,92.1336,15.0083,248.137,191.446071429,0.461643,0.4171606289064975,299.98491808743574,7319458.55714249,18558043.64661361,4.492715326023907,-4.636725284080847e-05,0.4164463234143085,0.4539551721681467,299.6275692424893,298.86690383471915,299.0069653818966,0.4057186455777108,0.25
2004-08-19,26.53,6.192,543.777136364,101.988,24.3265,266.665,174.168333333,0.103081,0.4015957724973895,300.42713313894166,8021210.181511764,18204999.34429381,4.483668103892686,-5.315929252324474e-05,0.4089707823437207,0.453513151318365,299.9454101310566,298.87012025386474,299.09532649453064,0.4038287448267846,0.375
2004-08-20,26.198,5.614,495.70735,88.0167,32.066,242.646,226.499357143,0.911006,0.3865039457245818,300.6622455559611,8298770.171920381,17726506.18672438,4.474753662873464,-6.144518257571829e-05,0.4005646216074197,0.4530318868658431,300.20958863419224,298.8753544001401,299.20304383043543,0.4016310398629905,0.0
2004-08-21,26.342,7.271,511.05373913,109.729,25.0533,257.079,236.617166667,0.197556,0.3771225398928365,300.566753097622,7786842.699648301,18404096.28485108,4.465706440742244,-5.3713013060405255e-05,0.3928260603308417,0.4525551301244468,300.30153373875936,298.8823375276484,299.31413941907766,0.3994729871564611,0.0
2004-08-22,26.229,5.684,556.329913043,119.952,28.2782,280.053,185.702708333,0.487034,0.3743163356512083,300.2319408225411,7485558.911543851,18639405.266098965,4.456722591414477,-5.2976046877853496e-05,0.3863096837545241,0.4520993209818104,300.13665728012904,298.8905321445962,299.4012610624316,0.3974929417055661,0.875
2004-08-23,26.926,6.649,533.774652174,109.529,24.6193,268.813,159.208521739,0.567205,0.3700548854659393,300.1556052666251,7555041.778104956,18262273.490284078,4.447741759839256,-4.826344691050914e-05,0.3804644019230588,0.451643511839174,300.0092867898112,298.9001174149146,299.45660383175897,0.3955311534090952,0.0
2004-08-24,26.529,6.392,556.4975,106.541,23.0149,273.162,172.989833333,0.239985,0.3614904493282214,300.5503889594396,8040594.466034765,18326129.54418047,4.43883033657258,-6.918133569201814e-05,0.3744472685727295,0.4511577396755266,300.18893261051954,298.9109184404803,299.50536250299257,0.3934141793000199,0.25
2004-08-25,26.683,7.886,624.764545455,129.19,36.068,304.274,200.026347826,0.253386,0.3523472018162055,300.7203277508259,8464971.837913325,18102852.75247328,4.429783114441359,-5.833399020505393e-05,0.3682667306425988,0.450643860607214,300.32926374314184,298.92133980914423,299.5671123033737,0.391161132336878,0.25
2004-08-26,26.136,6.58,482.619,111.963,19.8201,250.962,168.613375,1.20238,0.3398066871310374,300.97794656202143,7705185.556831895,18072437.409622807,4.420868673422137,-4.771370997433539e-05,0.3619044378857374,0.4501058520264059,300.5375328316792,298.93351015904113,299.6384050852806,0.3888028214677598,0.0
2004-08-27,25.981,5.46,527.970608696,93.7147,29.196,266.041,162.013173913,0.365498,0.3318126954504879,300.7900829700829,7208454.82329736,18533401.90718957,4.411960267908007,-3.953936074949134e-05,0.3562685818882777,0.4495890562038356,300.5933756676355,298.9470839597323,299.71796410216166,0.3866305053593367,3.875
2004-08-28,26.68,5.455,411.966,70.7061,16.9717,208.336,131.672791667,0.596769,0.3295622935610509,300.62187824799645,8075428.76827427,18570491.53560101,4.402913045776786,-3.1843043643059225e-05,0.3513480942473099,0.4490860486741199,300.4211644619476,298.96114406252246,299.7723050448152,0.3846079549707983,0.0
2004-08-29,27.32,6.867,528.156391304,106.771,26.2266,267.227,177.395916667,0.230185,0.3266428371197019,300.63267511105823,7913363.992270991,18472063.144387104,4.393859788140474,-4.0849965474137386e-05,0.3465915937336648,0.4485700483299835,300.4082593018449,298.97590802361367,299.8105888027333,0.3825346268715179,0.0
2004-08-30,27.276,7.238,471.106869565,92.9023,23.0545,236.957,135.07973913,0.117548,0.3211780449600919,301.2516922177057,8047129.063691909,18352688.119942084,4.384945347121252,-5.9624676924766136e-05,0.3418930566984164,0.4480365474603009,300.74973006009304,298.9908383512124,299.8621758869485,0.3804125179377609,0.0
2004-08-31,27.522,9.883,569.653913043,93.1455,28.843,286.158,188.920208333,-1.05265,0.3140285142727105,301.27379703793866,8315385.272940096,18303727.96288589,4.375967533298576,-5.084083674894681e-05,0.337131604530838,0.4474789170781227,300.8658598563575,299.00703988956104,299.93324034556696,0.3782059696647926,0.0
2004-09-01,25.821,4.419,509.128272727,89.0493,17.936,246.797,161.42725,0.00907316,0.3753702683910893,299.8487662673552,5457148.88065221,19033488.341573883,4.366986701723355,-6.062456077244447e-05,0.3351611375391167,0.4469727276346714,300.5126989982226,299.02435053795983,299.9915187000317,0.3763722667173279,9.875
2004-09-02,26.218,5.089,455.412875,102.805,15.6594,236.815,157.609625,-0.668459,0.4064327470537985,299.49204083233235,6728592.469761498,18700813.312142555,4.358075278456679,-5.146626210386911e-05,0.3398853066653144,0.4465718065039755,299.7347331149678,299.039933534165,299.9516227001175,0.3752368999265827,1.25
2004-09-03,26.229,5.29,458.895478261,82.4439,17.1662,231.448,154.30026087,0.231426,0.3996241682394549,300.08117718693904,7955627.811226629,18257539.135474395,4.349097464634004,-5.790774489946994e-05,0.3431967980516971,0.4460984968357929,299.8006293258623,299.05547813809926,299.8847985311418,0.3737087190476828,1.0
